scenario,algorithm,seed,flow_id,qp_id,round_id,round_group_id,participant_count,release_time,injection_end_time,ack_completion_time,round_completion_time,round_bytes,start_rate,minimum_rate,end_rate,next_round_start_rate,feedback_loop_delay,first_feedback_after_injection,selected_link_peak_queue,round_start_seq,round_end_seq,cnp_count,dcqcn_start_alpha,dcqcn_end_alpha,dcqcn_start_recovery_stage,dcqcn_end_recovery_stage
s3_fan64_1m_bg80,cbap_sba,2,0,0b004101-0b004001-10000-3,0,0,1,1.000005000,0.000000000,0.000000000,0.000000000,4000000000,8000000000,100817014,100817014,0,0.000000000,0,54496,0,4000000000,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,1,0b000001-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,2,0b000101-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,3,0b000201-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,4,0b000301-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,5,0b000401-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,6,0b000501-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,7,0b000601-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,8,0b000701-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,9,0b000801-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,10,0b000901-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,11,0b000a01-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,12,0b000b01-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,13,0b000c01-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,14,0b000d01-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,15,0b000e01-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,16,0b000f01-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,17,0b001001-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,18,0b001101-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,19,0b001201-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbap_sba,2,20,0b001301-0b004001-10000-3,0,1,64,2.000005000,0.000000000,0.000000000,0.000000000,1048576,136593511,136593511,154669263,0,0.000000000,0,54496,0,1048576,0,1.000000000,1.000000000,0,0
