scenario,algorithm,seed,flow_id,src,dst,total_size_bytes,app_start_ns,first_data_tx_ns,last_ack_ns,application_ready_ns,network_release_ns,acked_bytes
pv400g_4m_dcqn_b8,dcqcn,2,35,34,64,4194304,14999999,20000000,24912265,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,34,33,64,4194304,14999999,20000000,25124941,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,44,43,64,4194304,14999999,20000000,25380902,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,40,39,64,4194304,14999999,20000000,25443154,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,32,31,64,4194304,14999999,20000000,25491741,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,4,3,64,4194304,14999999,20000000,25539177,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,48,47,64,4194304,14999999,20000000,25540453,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,58,57,64,4194304,14999999,20000000,25549429,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,45,44,64,4194304,14999999,20000000,25565325,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,41,40,64,4194304,14999999,20000000,25584801,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,26,25,64,4194304,14999999,20000000,25660617,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,37,36,64,4194304,14999999,20000000,25661753,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,24,23,64,4194304,14999999,20000000,25696569,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,31,30,64,4194304,14999999,20000000,25704705,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,15,14,64,4194304,14999999,20000000,25709141,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,54,53,64,4194304,14999999,20000000,25719797,0,20000000,4194304
pv400g_4m_dcqn_b8,dcqcn,2,63,62,64,4194304,14999999,20000000,25782033,0,20000000,4194304
