time_ns,node_id,if_index,q_index,event_type
20157141,87,17,3,1
20173926,87,17,3,0
20179287,87,17,3,1
20196086,87,17,3,0
20201467,87,17,3,1
20218246,87,17,3,0
20223627,87,17,3,1
20240346,87,17,3,0
20245987,87,17,3,1
20262346,87,17,3,0
20268227,87,17,3,1
20282366,87,17,3,0
20288527,87,17,3,1
20301806,87,17,3,0
20307687,87,17,3,1
20321306,87,17,3,0
20327127,87,17,3,1
20340686,87,17,3,0
20346507,87,17,3,1
20360066,87,17,3,0
20365887,87,17,3,1
20379426,87,17,3,0
20385347,87,17,3,1
20398086,87,17,3,0
20404547,87,17,3,1
20417266,87,17,3,0
20423807,87,17,3,1
20435826,87,17,3,0
20443847,87,17,3,1
20453446,87,17,3,0
20461147,87,17,3,1
20470726,87,17,3,0
20479207,87,17,3,1
20486006,87,17,3,0
20496287,87,17,3,1
20503026,87,17,3,0
20513227,87,17,3,1
20520026,87,17,3,0
20527187,87,17,3,1
20543366,87,17,3,0
20550187,87,17,3,1
20564926,87,17,3,0
20571607,87,17,3,1
20586506,87,17,3,0
20593207,87,17,3,1
20605566,87,17,3,0
20612287,87,17,3,1
20622886,87,17,3,0
20629647,87,17,3,1
20639306,87,17,3,0
20646267,87,17,3,1
20657406,87,17,3,0
20664227,87,17,3,1
20676286,87,17,3,0
20683147,87,17,3,1
20694846,87,17,3,0
20701687,87,17,3,1
20713346,87,17,3,0
20720147,87,17,3,1
20730786,87,17,3,0
20737607,87,17,3,1
20744846,87,17,3,0
20751867,87,17,3,1
20755966,87,17,3,0
