plan_start_ns,plan_complete_ns,application_ready_ns,network_release_ns,batch_id,flow_id,base_rate_bps,admit_rate_bps,initial_rate_bps,credit_bytes,feedback_horizon_ns,observed_queue_bytes,packet_margin_bytes,effective_capacity_bps,floor_scale,independent_diagnostic,capacity_valid
10000000,10005000,10000000,10005000,0,0,200000000000,200000000000,200000000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,1,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,2,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,3,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,4,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,5,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,6,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,7,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,8,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,9,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,10,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,11,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,12,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,13,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,14,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,15,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,16,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,17,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,18,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,19,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,20,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,21,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,22,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,23,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,24,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,25,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,26,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,27,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,28,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,29,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,30,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,31,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,32,5750000000,5750000000,5750000000,0,0,0,0,200000000000,0,0,1
