scenario,algorithm,seed,flow_id,qp_id,round_id,round_group_id,participant_count,release_time,injection_end_time,ack_completion_time,round_completion_time,round_bytes,start_rate,minimum_rate,end_rate,next_round_start_rate,feedback_loop_delay,first_feedback_after_injection,selected_link_peak_queue,round_start_seq,round_end_seq,cnp_count,dcqcn_start_alpha,dcqcn_end_alpha,dcqcn_start_recovery_stage,dcqcn_end_recovery_stage
pv200g_4m_dcqn,dcqcn,2,0,0b004101-0b004001-10000-3,0,0,1,0.010000000,0.000000000,0.000000000,0.000000000,1290445819,200000000000,2000000000,91773437500,0,0.000000000,0,17994000,0,1290445819,2246,1.000000000,1.000000000,0,0
pv200g_4m_dcqn,dcqcn,2,1,0b000001-0b004001-10000-3,0,1,64,0.020000000,0.033066241,0.033078377,0.013078377,4194304,200000000000,2000000000,7476972579,0,0.000000000,0,17994000,0,4194304,2036,1.000000000,0.656790039,0,9
pv200g_4m_dcqn,dcqcn,2,2,0b000101-0b004001-10000-3,0,1,64,0.020000000,0.031228242,0.031251308,0.011251308,4194304,200000000000,2000000000,6098627197,0,0.000000000,0,17994000,0,4194304,2180,1.000000000,0.772547971,0,3
pv200g_4m_dcqn,dcqcn,2,3,0b000201-0b004001-10000-3,0,1,64,0.020000000,0.032901063,0.032913233,0.012913233,4194304,200000000000,2000000000,5663906096,0,0.000000000,0,17994000,0,4194304,2092,1.000000000,0.660670584,0,8
pv200g_4m_dcqn,dcqcn,2,4,0b000301-0b004001-10000-3,0,1,64,0.020000000,0.032562353,0.032574489,0.012574489,4194304,200000000000,2000000000,4325546263,0,0.000000000,0,17994000,0,4194304,2267,1.000000000,0.684517837,0,7
pv200g_4m_dcqn,dcqcn,2,5,0b000401-0b004001-10000-3,0,1,64,0.020000000,0.032193869,0.032206005,0.012206005,4194304,200000000000,2000000000,3642028808,0,0.000000000,0,17994000,0,4194304,2258,1.000000000,0.698872832,0,6
pv200g_4m_dcqn,dcqcn,2,6,0b000501-0b004001-10000-3,0,1,64,0.020000000,0.031437287,0.031449600,0.011449600,4194304,200000000000,2000000000,4104940332,0,0.000000000,0,17994000,0,4194304,2277,1.000000000,0.738293324,0,3
pv200g_4m_dcqn,dcqcn,2,7,0b000601-0b004001-10000-3,0,1,64,0.020000000,0.032827269,0.032839405,0.012839405,4194304,200000000000,2000000000,5952812193,0,0.000000000,0,17994000,0,4194304,2115,1.000000000,0.676503941,0,8
pv200g_4m_dcqn,dcqcn,2,8,0b000701-0b004001-10000-3,0,1,64,0.020000000,0.032032253,0.032044389,0.012044389,4194304,200000000000,2000000000,3135433898,0,0.000000000,0,17994000,0,4194304,2265,1.000000000,0.712841584,0,5
pv200g_4m_dcqn,dcqcn,2,9,0b000801-0b004001-10000-3,0,1,64,0.020000000,0.031490003,0.031502177,0.011502177,4194304,200000000000,2000000000,4211506295,0,0.000000000,0,17994000,0,4194304,2315,1.000000000,0.743021461,0,4
pv200g_4m_dcqn,dcqcn,2,10,0b000901-0b004001-10000-3,0,1,64,0.020000000,0.031374108,0.031386263,0.011386263,4194304,200000000000,2000000000,6060546875,0,0.000000000,0,17994000,0,4194304,2068,1.000000000,0.755738961,0,3
pv200g_4m_dcqn,dcqcn,2,11,0b000a01-0b004001-10000-3,0,1,64,0.020000000,0.031192115,0.031216436,0.011216436,4194304,200000000000,2000000000,6819580078,0,0.000000000,0,17994000,0,4194304,2206,1.000000000,0.739783106,0,7
pv200g_4m_dcqn,dcqcn,2,12,0b000b01-0b004001-10000-3,0,1,64,0.020000000,0.031765449,0.031777585,0.011777585,4194304,200000000000,2000000000,8731353759,0,0.000000000,0,17994000,0,4194304,2090,1.000000000,0.715667933,0,9
pv200g_4m_dcqn,dcqcn,2,13,0b000c01-0b004001-10000-3,0,1,64,0.020000000,0.032630477,0.032642684,0.012642684,4194304,200000000000,2000000000,4901092529,0,0.000000000,0,17994000,0,4194304,2108,1.000000000,0.681450300,0,7
pv200g_4m_dcqn,dcqcn,2,14,0b000d01-0b004001-10000-3,0,1,64,0.020000000,0.032126590,0.032138749,0.012138749,4194304,200000000000,2000000000,6145416259,0,0.000000000,0,17994000,0,4194304,2264,1.000000000,0.700409548,0,8
pv200g_4m_dcqn,dcqcn,2,15,0b000e01-0b004001-10000-3,0,1,64,0.020000000,0.031812658,0.031824822,0.011824822,4194304,200000000000,2000000000,4247802734,0,0.000000000,0,17994000,0,4194304,2212,1.000000000,0.733098548,0,5
pv200g_4m_dcqn,dcqcn,2,16,0b000f01-0b004001-10000-3,0,1,64,0.020000000,0.032104812,0.032117027,0.012117027,4194304,200000000000,2000000000,3642028808,0,0.000000000,0,17994000,0,4194304,2286,1.000000000,0.707387402,0,6
pv200g_4m_dcqn,dcqcn,2,17,0b001001-0b004001-10000-3,0,1,64,0.020000000,0.031147716,0.031172372,0.011172372,4194304,200000000000,2000000000,4654343914,0,0.000000000,0,17994000,0,4194304,2407,1.000000000,0.758272204,0,3
pv200g_4m_dcqn,dcqcn,2,18,0b001101-0b004001-10000-3,0,1,64,0.020000000,0.031083618,0.031107860,0.011107860,4194304,200000000000,2000000000,5562694738,0,0.000000000,0,17994000,0,4194304,2191,1.000000000,0.769767599,0,2
pv200g_4m_dcqn,dcqcn,2,19,0b001201-0b004001-10000-3,0,1,64,0.020000000,0.032719002,0.032731138,0.012731138,4194304,200000000000,2000000000,5952812193,0,0.000000000,0,17994000,0,4194304,2216,1.000000000,0.679150023,0,8
pv200g_4m_dcqn,dcqcn,2,20,0b001301-0b004001-10000-3,0,1,64,0.020000000,0.032267828,0.032279964,0.012279964,4194304,200000000000,2000000000,7573463439,0,0.000000000,0,17994000,0,4194304,2220,1.000000000,0.698326885,0,9
pv200g_4m_dcqn,dcqcn,2,21,0b001401-0b004001-10000-3,0,1,64,0.020000000,0.032957953,0.032970101,0.012970101,4194304,200000000000,2000000000,7476972579,0,0.000000000,0,17994000,0,4194304,2104,1.000000000,0.664237061,0,9
