flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
0,0,26008,1,26008,0,0,0,0,0.010005808,0.051999144,0.833908677,0.667893046,62182461.895,49803096,72.791362293,0.918907830,10000000000,8000000000,254,0.000000000,0.833908677
1,0,276,3,275,1,0,1,1,0.020016274,0.034486075,0.486756587,0.000000000,127600.319,0,73.082225201,11.253402064,10000000000,154522094,229,0.003623188,0.486756587
2,0,276,3,275,1,0,1,1,0.020056306,0.034851252,0.487046062,0.000000000,127676.203,0,72.791149199,11.246873059,10000000000,207403337,230,0.003623188,0.487046062
3,0,276,3,274,2,0,2,1,0.020096338,0.035206527,0.487041308,0.000000000,127674.957,0,72.558288398,11.247268967,10000000000,1013664952,228,0.003623188,0.487041308
4,0,276,3,275,1,0,1,1,0.020017108,0.034746514,0.484914476,0.000000000,127117.420,0,73.553653248,13.060251443,10000000000,220770995,220,0.003623188,0.484914476
5,0,276,3,275,1,0,1,1,0.020019610,0.034843886,0.485664478,0.000000000,127314.029,0,73.552037698,12.164129656,10000000000,227538151,224,0.003623188,0.485664478
6,0,276,3,275,1,0,1,1,0.020017942,0.034662353,0.485532899,0.000000000,127279.536,0,73.495438047,12.468160403,10000000000,239984512,224,0.003623188,0.485532899
7,0,276,3,274,2,0,2,2,0.020057974,0.035158530,0.485488670,0.000000000,127267.942,0,73.081618608,12.507002855,10000000000,1171383538,223,0.007246377,0.485488670
8,0,276,3,275,1,0,1,1,0.020059642,0.035020106,0.485914479,0.000000000,127379.565,0,73.141429412,12.139601665,10000000000,313477419,226,0.003623188,0.485914479
9,0,276,3,275,1,0,1,1,0.020018776,0.034849237,0.485585531,0.000000000,127293.333,0,73.668321231,12.642554458,10000000000,241045264,223,0.003623188,0.485585531
10,0,276,3,275,1,0,1,1,0.020020444,0.035066836,0.484901318,0.000000000,127113.971,0,73.783282950,13.072289977,10000000000,518979238,220,0.003623188,0.484901318
11,0,276,3,275,1,0,1,1,0.020023780,0.034376127,0.485677636,0.000000000,127317.478,0,73.495198707,12.149678838,10000000000,149045507,224,0.003623188,0.485677636
12,0,276,3,273,3,0,3,1,0.020063812,0.035192520,0.485773391,0.000000000,127342.580,0,73.314479409,12.135136168,10000000000,1324921777,221,0.003623188,0.485773391
